Age,Crime_Location,crime_hour,Crime_year,Crime_month,Crime_day,crime_dayofweek,crime_hour_sin,crime_hour_cos,Crime_Location_raw,gender_female,gender_male,PS/SD_encoded,Allegation_encoded
0.009307887939797962,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,False,True,-1.872656846432527,-2.151271512085281
-2.3761249695379254,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,False,True,-1.872656846432527,-2.151271512085281
-0.9448652550512913,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,True,False,-1.872656846432527,-2.151271512085281
-1.421951826546836,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,True,False,-1.872656846432527,-2.151271512085281
-2.0898730266405985,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,False,True,-1.872656846432527,-2.151271512085281
-1.8036210837432716,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,True,False,-1.872656846432527,-2.151271512085281
-2.0898730266405985,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,True,False,-1.872656846432527,-2.151271512085281
-1.7082037694441627,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,True,False,-1.872656846432527,-2.151271512085281
1.9176541739219766,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,False,True,-1.872656846432527,-2.2730445419061027
-1.421951826546836,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,False,True,-1.872656846432527,-2.2730445419061027
-0.9448652550512913,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,False,True,-1.872656846432527,-2.2730445419061027
0.009307887939797962,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,False,True,-1.872656846432527,-2.2730445419061027
-2.3761249695379254,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,False,True,-1.872656846432527,-2.2730445419061027
-0.9448652550512913,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,True,False,-1.872656846432527,-2.2730445419061027
-1.421951826546836,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,True,False,-1.872656846432527,-2.2730445419061027
-2.0898730266405985,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,False,True,-1.872656846432527,-2.2730445419061027
-1.8036210837432716,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,True,False,-1.872656846432527,-2.2730445419061027
-2.0898730266405985,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,True,False,-1.872656846432527,-2.2730445419061027
-1.7082037694441627,33,4,2024,6,9,6,0.8660254037844386,0.5000000000000001,araihazar,True,False,-1.872656846432527,-2.2730445419061027
-0.9448652550512913,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
0.009307887939797962,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.5173691408459449,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.8990383980423806,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.612786455145054,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.8036210837432716,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.8036210837432716,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.5173691408459449,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.326534512247727,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.421951826546836,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.326534512247727,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.2311171979486182,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.7082037694441627,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.5173691408459449,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.2311171979486182,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.7082037694441627,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.326534512247727,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-0.9448652550512913,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.326534512247727,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-0.9448652550512913,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
0.009307887939797962,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.5173691408459449,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.8990383980423806,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.612786455145054,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.8036210837432716,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.8036210837432716,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.5173691408459449,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.326534512247727,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.421951826546836,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.326534512247727,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.2311171979486182,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.7082037694441627,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.5173691408459449,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.2311171979486182,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.7082037694441627,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.326534512247727,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-0.9448652550512913,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-1.326534512247727,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-2.1648018487320386
-0.9448652550512913,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
0.009307887939797962,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.5173691408459449,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.8990383980423806,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.612786455145054,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.8036210837432716,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.8036210837432716,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.5173691408459449,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.326534512247727,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.421951826546836,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.326534512247727,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.2311171979486182,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.7082037694441627,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.5173691408459449,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.2311171979486182,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.7082037694441627,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.326534512247727,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-0.9448652550512913,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-1.326534512247727,137,12,2022,12,2,4,1.2246467991473532e-16,-1.0,narayangonj sadar,False,True,-1.9538780598777177,-1.9753771356774268
-0.9448652550512913,69,2,2022,11,19,5,0.49999999999999994,0.8660254037844387,rupgonj,False,True,-2.075709880045504,-2.178332185378797
-2.1852903409397073,69,2,2022,11,19,5,0.49999999999999994,0.8660254037844387,rupgonj,False,True,-2.075709880045504,-2.178332185378797
-1.5173691408459449,69,2,2022,11,19,5,0.49999999999999994,0.8660254037844387,rupgonj,False,True,-2.075709880045504,-2.178332185378797
-1.421951826546836,69,2,2022,11,19,5,0.49999999999999994,0.8660254037844387,rupgonj,False,True,-2.075709880045504,-2.178332185378797
-1.2311171979486182,69,2,2022,11,19,5,0.49999999999999994,0.8660254037844387,rupgonj,False,True,-2.075709880045504,-2.178332185378797
-2.4715422838370342,69,2,2022,11,19,5,0.49999999999999994,0.8660254037844387,rupgonj,False,True,-2.075709880045504,-2.178332185378797
-1.8990383980423806,69,2,2022,11,19,5,0.49999999999999994,0.8660254037844387,rupgonj,False,True,-2.075709880045504,-2.178332185378797
-2.1852903409397073,69,2,2022,11,19,5,0.49999999999999994,0.8660254037844387,rupgonj,False,True,-2.075709880045504,-2.178332185378797
-2.4715422838370342,69,2,2022,11,19,5,0.49999999999999994,0.8660254037844387,rupgonj,False,True,-2.075709880045504,-2.178332185378797
-0.37236136925663776,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.0836198288514907
-0.5631959978548556,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.0836198288514907
-0.1815267406584199,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.0836198288514907
0.009307887939797962,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.0836198288514907
-2.3761249695379254,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.0836198288514907
-1.8036210837432716,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.0836198288514907
1.9176541739219766,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.0836198288514907
-0.6586133121539646,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.0836198288514907
-2.3761249695379254,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.0836198288514907
-1.8990383980423806,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.0836198288514907
-0.9448652550512913,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,True,False,-1.872656846432527,-2.0836198288514907
-0.4677786835557467,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,True,False,-1.872656846432527,-2.0836198288514907
-1.8990383980423806,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,True,False,-1.872656846432527,-2.0836198288514907
1.4405676024264318,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.0836198288514907
-0.37236136925663776,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.2324535319658287
-0.5631959978548556,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.2324535319658287
-0.1815267406584199,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.2324535319658287
0.009307887939797962,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.2324535319658287
-2.3761249695379254,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.2324535319658287
-1.8036210837432716,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.2324535319658287
1.9176541739219766,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.2324535319658287
-0.6586133121539646,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.2324535319658287
-2.3761249695379254,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.2324535319658287
-1.8990383980423806,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.2324535319658287
-0.9448652550512913,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,True,False,-1.872656846432527,-2.2324535319658287
-0.4677786835557467,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,True,False,-1.872656846432527,-2.2324535319658287
-1.8990383980423806,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,True,False,-1.872656846432527,-2.2324535319658287
1.4405676024264318,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.2324535319658287
-0.37236136925663776,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-1.9753771356774268
-0.5631959978548556,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-1.9753771356774268
-0.1815267406584199,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-1.9753771356774268
0.009307887939797962,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-1.9753771356774268
-2.3761249695379254,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-1.9753771356774268
-1.8036210837432716,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-1.9753771356774268
1.9176541739219766,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-1.9753771356774268
-0.6586133121539646,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-1.9753771356774268
-2.3761249695379254,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-1.9753771356774268
-1.8990383980423806,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-1.9753771356774268
-0.9448652550512913,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,True,False,-1.872656846432527,-1.9753771356774268
-0.4677786835557467,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,True,False,-1.872656846432527,-1.9753771356774268
-1.8990383980423806,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,True,False,-1.872656846432527,-1.9753771356774268
1.4405676024264318,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-1.9753771356774268
-0.37236136925663776,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.110680502145007
-0.5631959978548556,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.110680502145007
-0.1815267406584199,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.110680502145007
0.009307887939797962,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.110680502145007
-2.3761249695379254,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.110680502145007
-1.8036210837432716,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.110680502145007
1.9176541739219766,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.110680502145007
-0.6586133121539646,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.110680502145007
-2.3761249695379254,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.110680502145007
-1.8990383980423806,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.110680502145007
-0.9448652550512913,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,True,False,-1.872656846432527,-2.110680502145007
-0.4677786835557467,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,True,False,-1.872656846432527,-2.110680502145007
-1.8990383980423806,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,True,False,-1.872656846432527,-2.110680502145007
1.4405676024264318,69,6,2024,8,30,4,1.0,6.123233995736766e-17,rupgonj,False,True,-1.872656846432527,-2.110680502145007
-0.9448652550512913,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.110680502145007
-0.27694405495752883,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.110680502145007
0.4863944594353426,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.110680502145007
0.9634810309308872,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.110680502145007
-1.2311171979486182,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.110680502145007
0.4863944594353426,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.110680502145007
-1.0402825693504003,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.110680502145007
-1.1356998836495091,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.110680502145007
-1.1356998836495091,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.110680502145007
-0.9448652550512913,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.178332185378797
-0.27694405495752883,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.178332185378797
0.4863944594353426,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.178332185378797
0.9634810309308872,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.178332185378797
-1.2311171979486182,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.178332185378797
0.4863944594353426,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.178332185378797
-1.0402825693504003,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.178332185378797
-1.1356998836495091,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.178332185378797
-1.1356998836495091,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.178332185378797
-0.9448652550512913,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.151271512085281
-0.27694405495752883,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.151271512085281
0.4863944594353426,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.151271512085281
0.9634810309308872,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.151271512085281
-1.2311171979486182,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.151271512085281
0.4863944594353426,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.151271512085281
-1.0402825693504003,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.151271512085281
-1.1356998836495091,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.151271512085281
-1.1356998836495091,27,11,2022,10,2,6,0.258819045102521,-0.9659258262890682,fatullah,False,True,-2.030022947482584,-2.151271512085281
3.062661945511284,624,8,2024,8,23,4,0.8660254037844387,-0.4999999999999998,sonargaon ,True,False,-0.5147396841457456,-0.31114572812619157
2.680992688314848,624,8,2024,8,23,4,0.8660254037844387,-0.4999999999999998,sonargaon ,False,True,-0.5147396841457456,-0.31114572812619157
2.5855753740157392,624,8,2024,8,23,4,0.8660254037844387,-0.4999999999999998,sonargaon ,False,True,-0.5147396841457456,-0.31114572812619157
0.6772290880335604,624,8,2024,8,23,4,0.8660254037844387,-0.4999999999999998,sonargaon ,False,True,-0.5147396841457456,-0.31114572812619157
1.7268195453237587,624,8,2024,8,23,4,0.8660254037844387,-0.4999999999999998,sonargaon ,False,True,-0.5147396841457456,-0.31114572812619157
-1.1356998836495091,624,8,2024,8,23,4,0.8660254037844387,-0.4999999999999998,sonargaon ,False,True,-0.5147396841457456,-0.31114572812619157
0.4863944594353426,624,8,2024,8,23,4,0.8660254037844387,-0.4999999999999998,sonargaon ,False,True,-0.5147396841457456,-0.31114572812619157
0.8680637166317783,624,8,2024,8,23,4,0.8660254037844387,-0.4999999999999998,sonargaon ,False,True,-0.5147396841457456,-0.31114572812619157
2.5855753740157392,624,8,2024,8,23,4,0.8660254037844387,-0.4999999999999998,sonargaon ,False,True,-0.5147396841457456,-0.31114572812619157
0.6772290880335604,624,8,2024,8,23,4,0.8660254037844387,-0.4999999999999998,sonargaon ,False,True,-0.5147396841457456,-0.31114572812619157
